node_id,lat,lon,degree_centrality,betweenness_centrality,closeness_centrality,street_count
2322600852,3.8284942,11.4636353,0.000229,0.001003,3.4e-05,3
2322600858,3.8287352,11.4712004,0.000229,0.031536,3.7e-05,3
2322600862,3.8289085,11.4615156,0.000305,0.001943,3.4e-05,4
2322600873,3.8289287,11.4604051,0.000229,3.1e-05,3.4e-05,3
2322600875,3.8289079,11.4609635,0.000229,0.001757,3.4e-05,3
2322600891,3.8289187,11.462644,0.000229,0.00143,3.4e-05,3
2322600913,3.8290922,11.4646206,0.000229,3.5e-05,3.5e-05,3
2322600931,3.8291173,11.4640746,0.000305,0.000455,3.5e-05,4
2322600952,3.8292281,11.4794809,0.000229,4.1e-05,3.8e-05,3
2322600954,3.8300321,11.4726483,0.000229,6.7e-05,3.7e-05,3
2322600957,3.829245,11.4635656,0.000229,0.001488,3.5e-05,3
2322600958,3.8293025,11.4657869,0.000229,0.000277,3.5e-05,3
2322600959,3.8292601,11.4709535,7.6e-05,0.0,3.7e-05,1
2322600963,3.829268,11.4769026,0.000229,0.002363,3.7e-05,3
2322600967,3.8293213,11.4785738,0.000229,0.014568,3.8e-05,3
2322600973,3.8293351,11.4723268,0.000229,0.000166,3.7e-05,3
2322600988,3.8294731,11.4839422,0.000229,3e-06,3.8e-05,3
2322600989,3.8294646,11.4614063,0.000229,0.000154,3.4e-05,3
2322600990,3.8294386,11.462649,0.000305,0.001485,3.4e-05,4
2322600994,3.8295166,11.479762,0.000229,7.5e-05,3.8e-05,3
2322601000,3.8295917,11.471512,0.000305,0.03181,3.7e-05,4
2322601013,3.8297836,11.466522,0.000229,0.000277,3.5e-05,3
2322601032,3.82991,11.4596687,0.000229,0.000333,3.3e-05,3
2322601035,3.8299416,11.4613284,0.000229,0.000154,3.4e-05,3
2322601039,3.829934,11.4607796,0.000229,5.9e-05,3.4e-05,3
2322601040,3.82992,11.4602303,0.000305,3.2e-05,3.4e-05,4
2322601043,3.8299676,11.4829883,0.000305,0.00025,3.8e-05,4
2322601044,3.8299729,11.4792634,0.000229,0.0,3.8e-05,3
2322601046,3.8299467,11.4626297,0.000305,5.6e-05,3.4e-05,4
2322601048,3.830026,11.4645918,0.000229,0.000513,3.5e-05,3
2322601830,3.8303446,11.4612628,0.000229,0.000154,3.4e-05,3
2322601832,3.8303426,11.4626206,0.000229,4e-05,3.4e-05,3
2322601852,3.8307337,11.4832406,0.000229,0.001152,3.8e-05,3
2322601856,3.8307114,11.4649977,0.000229,0.000551,3.5e-05,3
2322601858,3.8308046,11.4670598,0.000229,0.000756,3.6e-05,3
2322601864,3.8307999,11.4819055,0.000229,0.02118,3.9e-05,3
2322601870,3.8308503,11.4798162,0.000305,3.5e-05,3.8e-05,4
2322601873,3.8308533,11.4605989,0.000229,0.000154,3.4e-05,3
2322601874,3.8308644,11.4611617,0.000305,0.000339,3.4e-05,4
2322601875,3.8308634,11.4600575,0.000229,4.3e-05,3.4e-05,3
2322601877,3.8308593,11.4594747,0.000229,0.000356,3.4e-05,3
2322601878,3.8308809,11.4628597,0.000229,0.000278,3.5e-05,3
2322601883,3.8308623,11.465088,0.000229,0.000592,3.5e-05,3
2322601884,3.8309174,11.4704945,0.000153,0.000136,3.7e-05,3
2322601895,3.831024,11.4713741,0.000153,0.03175,3.7e-05,3
2322601902,3.8312413,11.4812734,0.000305,7.8e-05,3.8e-05,4
2322601907,3.8313582,11.4732299,0.000305,0.013075,3.7e-05,4
2322601909,3.8313934,11.4631009,0.000305,0.006489,3.5e-05,4
2322601911,3.8314107,11.4594042,0.000305,0.00113,3.4e-05,4
2322601912,3.831402,11.470373,0.000229,0.012143,3.7e-05,4
2322601915,3.8313975,11.4610792,0.000305,0.001034,3.4e-05,4
2322601916,3.8314008,11.4623219,0.000229,0.00096,3.4e-05,3
2322601917,3.8314061,11.4706989,0.000267,0.012192,3.7e-05,4
2322601920,3.831411,11.4649457,0.000229,0.008259,3.5e-05,3
2322601926,3.8313833,11.4676881,0.000305,0.009237,3.6e-05,4
2322601927,3.831394,11.4694805,0.000229,0.01194,3.7e-05,3
2322601928,3.8314029,11.4663886,0.000229,0.008388,3.6e-05,3
2322601929,3.8314065,11.4719898,0.000305,0.012338,3.7e-05,4
2322601930,3.8314329,11.4746686,0.000229,0.000121,3.7e-05,3
2322601934,3.8315863,11.4808965,0.000229,3.9e-05,3.8e-05,3
2322601936,3.8316012,11.4801838,0.000305,0.000119,3.8e-05,4
2322601938,3.831693,11.4664593,0.000229,0.000103,3.6e-05,3
2322601941,3.8317279,11.4593862,0.000229,0.000828,3.4e-05,3
2322601945,3.8317285,11.4575587,0.000305,0.000159,3.3e-05,4
2322601951,3.8318542,11.4678063,0.000305,0.002612,3.6e-05,4
2322601953,3.8319167,11.4812051,7.6e-05,0.0,3.8e-05,1
2322601954,3.8319642,11.4735275,0.000229,0.000939,3.7e-05,3
2322601956,3.8320136,11.4654095,0.000229,0.000439,3.5e-05,3
2322601958,3.8320326,11.4804064,0.000229,1.3e-05,3.8e-05,3
2322601964,3.8321686,11.4665752,0.000305,0.000118,3.6e-05,4
2322601973,3.8322223,11.4576566,0.000229,4e-05,3.3e-05,3
2322601974,3.8324164,11.4725176,0.000229,0.000734,3.7e-05,3
2322601976,3.832442,11.4655094,0.000305,0.000508,3.6e-05,4
2322601979,3.8325534,11.4650583,0.000229,3.8e-05,3.5e-05,3
2322601980,3.832604,11.4719747,0.000229,0.000457,3.7e-05,3
2322601995,3.832865,11.4623652,0.000229,0.005177,3.4e-05,3
2322602010,3.8330138,11.4704367,0.000153,7e-06,3.7e-05,3
2322602012,3.8329823,11.4577062,0.000229,0.000707,3.3e-05,3
2322602017,3.8330118,11.4808316,0.000229,0.000156,3.8e-05,3
2322602018,3.8330466,11.4620143,0.000229,0.005158,3.4e-05,3
2322602020,3.833008,11.4686958,0.000229,4.2e-05,3.6e-05,3
2322602024,3.8330427,11.4726252,0.000229,0.000661,3.7e-05,3
2322602025,3.8331575,11.4681273,0.000305,0.002473,3.6e-05,4
2322602030,3.8332399,11.4715083,0.000229,0.035332,3.7e-05,3
2322602054,3.8335193,11.4704899,0.000153,1.1e-05,3.7e-05,3
2322602055,3.8335144,11.4622812,0.000305,0.000141,3.4e-05,4
2322602057,3.8335348,11.4611168,0.000229,0.004946,3.4e-05,3
2322602058,3.8334786,11.4669059,0.000305,0.002333,3.6e-05,4
2322602065,3.8336694,11.4715799,0.000229,0.035509,3.7e-05,3
2322602068,3.8337478,11.4584106,7.6e-05,0.0,3.3e-05,1
2322602075,3.8337578,11.4658444,0.000305,0.002778,3.5e-05,4
2322602082,3.8338423,11.4619004,0.000305,7.9e-05,3.4e-05,4
2322602085,3.8338802,11.4577022,0.000229,0.00058,3.3e-05,3
2322602088,3.8338704,11.4654161,0.000305,0.002322,3.5e-05,4
2322602098,3.8339839,11.4817931,7.6e-05,0.0,3.8e-05,1
2322602102,3.8340897,11.4645821,0.000229,0.00215,3.5e-05,3
2322602104,3.834096,11.4617455,0.000229,3.8e-05,3.4e-05,3
2322602105,3.8340629,11.4706001,0.000153,0.007523,3.7e-05,3
2322602114,3.8341991,11.4600261,0.000229,0.004945,3.4e-05,3
2322602118,3.8342193,11.4730646,0.000229,4.9e-05,3.7e-05,3
2322602123,3.8343276,11.4764487,0.000229,0.001236,3.7e-05,3
2322602130,3.8343422,11.4576134,0.000229,0.000559,3.3e-05,3
2322602133,3.8343731,11.4562136,0.000229,0.000381,3.2e-05,3
2322602134,3.8343556,11.4690457,0.000229,7e-06,3.6e-05,3
2322602145,3.8345069,11.4684798,0.000305,0.000116,3.6e-05,4
2322602159,3.8346944,11.4793611,0.000305,0.001739,3.8e-05,4
2322602163,3.834756,11.4788662,0.000229,0.001715,3.8e-05,3
2322602165,3.8346686,11.4818228,7.6e-05,0.0,3.8e-05,1
2322602173,3.8348372,11.4672444,0.000305,0.000535,3.6e-05,4
2322602182,3.8349566,11.4557188,0.000229,7.6e-05,3.2e-05,3
2322602185,3.8349855,11.456097,0.000229,0.000534,3.2e-05,3
2322602190,3.8350191,11.4781999,0.000305,0.000465,3.8e-05,4
2322602192,3.835032,11.4575435,0.000229,0.005498,3.3e-05,3
2322602195,3.8350956,11.4806103,0.000305,0.002254,3.8e-05,4
2322602197,3.8351166,11.4661995,0.000305,0.000933,3.5e-05,4
2322602205,3.8352056,11.4686631,0.000229,0.000679,3.6e-05,3
2322602208,3.8352371,11.4657489,0.000229,0.000428,3.5e-05,3
2322602212,3.8352491,11.4763664,0.000229,5.1e-05,3.7e-05,3
2322602213,3.8352637,11.4825538,0.000229,0.0,3.9e-05,3
2322602219,3.8353179,11.4724303,0.000229,0.035704,3.8e-05,3
2322602221,3.835324,11.4777665,0.000229,0.000375,3.8e-05,3
2322602228,3.835403,11.4741317,0.000229,8e-05,3.7e-05,3
2322602232,3.8354605,11.4561133,0.000229,0.000649,3.3e-05,3
2322602235,3.8354632,11.4557127,0.000229,3.8e-05,3.2e-05,3
2322602238,3.835479,11.474905,7.6e-05,0.0,3.7e-05,1
2322602241,3.8354581,11.4793723,0.000229,2e-06,3.8e-05,3
2322602243,3.8354959,11.4674077,0.000305,0.000571,3.6e-05,4
2322602247,3.8355367,11.4759426,0.000229,5.1e-05,3.7e-05,3
2322602251,3.8356409,11.4668747,7.6e-05,0.0,3.6e-05,1
2322602254,3.8356532,11.4773058,0.000305,0.000361,3.8e-05,4
2322602255,3.8356666,11.4812205,0.000229,0.002755,3.9e-05,3
2322602260,3.835697,11.4714435,0.000153,0.023533,3.7e-05,3
2322602265,3.8357797,11.4806651,0.000305,0.000304,3.8e-05,4
2322602266,3.8357946,11.4569012,0.000229,0.000814,3.3e-05,3
2322602268,3.8357874,11.4561322,7.6e-05,0.0,3.3e-05,1
2322602275,3.8358233,11.4711168,0.000191,0.023527,3.7e-05,3
2322602277,3.835795,11.4800243,0.000229,0.000134,3.8e-05,3
2322602280,3.8358418,11.4754646,0.000229,3.8e-05,3.7e-05,3
2322602281,3.8357998,11.4575669,0.000229,0.003554,3.3e-05,3
2322602285,3.8358412,11.4688133,0.000229,0.000709,3.6e-05,3
2322602294,3.8359576,11.4769062,0.000305,0.000264,3.8e-05,4
2322602295,3.8359744,11.4565983,0.000305,0.000917,3.3e-05,4
2322602296,3.8359783,11.4809003,0.000229,0.0004,3.8e-05,3
2322602298,3.8360057,11.4717407,0.000153,0.01604,3.7e-05,3
2322602313,3.8361299,11.4882868,0.000305,5e-05,3.9e-05,4
2322602314,3.8361259,11.4803131,0.000305,0.000108,3.8e-05,4
2322602318,3.8361478,11.4562782,0.000305,0.000207,3.3e-05,4
2322602319,3.8361583,11.4879633,0.000229,3.7e-05,3.9e-05,3
2322602321,3.8361617,11.4576359,0.000229,0.003095,3.3e-05,3
2322603018,3.8361829,11.469702,0.000229,0.023352,3.7e-05,3
2322603019,3.8362023,11.4783582,0.000229,2e-06,3.7e-05,3
2322603020,3.8362168,11.4795783,0.000229,0.000125,3.8e-05,3
2322603029,3.836275,11.4764711,0.000305,0.000283,3.8e-05,4
2322603030,3.836298,11.4777708,0.000229,9.7e-05,3.7e-05,3
2322603032,3.8363063,11.4568222,0.000229,0.00014,3.3e-05,3
2322603033,3.8363345,11.4805289,0.000229,3.8e-05,3.8e-05,3
2322603034,3.8363495,11.4557525,0.000229,7.6e-05,3.3e-05,3
2322603038,3.8363785,11.4689321,0.000229,0.008672,3.7e-05,3
2322603044,3.8364282,11.4553773,7.6e-05,0.0,3.2e-05,1
2322603047,3.8364602,11.4824958,0.000229,8e-06,3.9e-05,3
2322603048,3.8365037,11.4779355,0.000229,7.9e-05,3.7e-05,3
2322603052,3.8364858,11.4832899,0.000229,3e-05,4e-05,3
2322603053,3.8365098,11.4798641,0.000229,1.7e-05,3.8e-05,3
2322603056,3.836575,11.4773646,0.000229,0.000114,3.7e-05,3
2322603057,3.8365889,11.4760389,0.000305,0.000296,3.8e-05,4
2322603058,3.8365838,11.4667052,0.000229,0.000534,3.6e-05,3
2322603061,3.8366179,11.4564738,0.000229,7.3e-05,3.3e-05,3
2322603067,3.8366413,11.4558705,0.000229,5.2e-05,3.3e-05,3
2322603071,3.8366932,11.4698432,0.000305,0.01475,3.7e-05,4
2322603074,3.8367063,11.4790335,0.000305,0.000102,3.8e-05,4
2322603084,3.8368668,11.4691562,0.000229,0.014555,3.7e-05,3
2322603087,3.8368364,11.4577644,0.000229,0.003887,3.3e-05,3
2322603089,3.8360493,11.4895239,0.000305,0.000324,3.9e-05,4
2322603090,3.8368637,11.4810207,7.6e-05,0.0,3.8e-05,1
2322603091,3.836865,11.47108,0.000305,0.005839,3.7e-05,4
2322603093,3.8369033,11.4570793,0.000305,0.002394,3.3e-05,4
2322603094,3.8368831,11.4756229,0.000305,0.000319,3.8e-05,4
2322603095,3.8369037,11.4769111,0.000229,0.000151,3.7e-05,3
2322603101,3.836956,11.4826953,0.000229,4.6e-05,3.9e-05,3
2322603102,3.8369362,11.4688864,0.000229,0.014346,3.6e-05,3
2322603104,3.8369628,11.4566258,0.000305,0.000152,3.3e-05,4
2322603105,3.837019,11.4559637,0.000229,3.8e-05,3.3e-05,3
2322603120,3.8370684,11.483788,0.000229,3.8e-05,4e-05,3
2322603133,3.8372034,11.4764927,0.000229,0.000178,3.7e-05,3
2322603134,3.8372417,11.4671673,0.000229,0.010251,3.6e-05,3
2322603136,3.8372928,11.4554173,7.6e-05,0.0,3.2e-05,1
2322603137,3.8372687,11.4572056,0.000229,0.000124,3.3e-05,3
2322603139,3.837321,11.4763411,0.000229,0.000215,3.8e-05,3
2322603147,3.8371806,11.4699544,0.000229,6.4e-05,3.7e-05,3
2322603150,3.8374055,11.4779884,0.000229,9.8e-05,3.8e-05,3
2322603153,3.8374017,11.4567636,0.000305,5.6e-05,3.3e-05,4
2322603156,3.8375947,11.4676668,0.000305,0.014258,3.6e-05,4
2322603162,3.8374874,11.4760617,0.000229,0.000253,3.8e-05,3
2322603163,3.8373229,11.4578874,0.000229,0.002394,3.3e-05,3
2322603167,3.8374961,11.4700392,0.000229,0.005789,3.6e-05,3
2322603169,3.8375183,11.4841905,0.000229,0.0,3.9e-05,3
2322603177,3.8376053,11.4831758,0.000229,0.000191,3.9e-05,3
2322603181,3.8376328,11.4809841,0.000229,1e-06,3.9e-05,3
2322603183,3.8376635,11.4735432,0.000153,8e-05,3.8e-05,3
2322603187,3.8377367,11.4681985,0.000305,0.020044,3.6e-05,4
2322603189,3.8377351,11.4556768,7.6e-05,0.0,3.2e-05,1
2322603196,3.8378577,11.4851026,7.6e-05,0.0,3.8e-05,1
2322603197,3.8378072,11.4580341,0.000229,0.002369,3.3e-05,3
2322603215,3.8380077,11.4573557,0.000305,0.000131,3.3e-05,4
2322603217,3.8380159,11.4681196,0.000305,0.014337,3.6e-05,4
2322603218,3.8380143,11.4560837,7.6e-05,0.0,3.3e-05,1
2322603226,3.8380611,11.4567852,0.000229,3.8e-05,3.3e-05,3
2322603235,3.8382125,11.4581623,0.000229,0.002391,3.3e-05,3
2322603237,3.838209,11.474185,0.000153,0.000642,3.8e-05,3
2322603240,3.838217,11.4636718,0.000229,0.007921,3.5e-05,3
2322603250,3.838318,11.4631264,0.000229,0.00978,3.5e-05,3
2322603251,3.8383038,11.4639417,0.000229,0.008321,3.5e-05,3
2322603257,3.8384282,11.4625077,0.000229,0.00942,3.4e-05,3
2322603259,3.8384325,11.4574715,0.000305,0.000155,3.3e-05,4
2322603264,3.8384756,11.4558224,7.6e-05,0.0,3.3e-05,1
2322603265,3.8384906,11.4622196,0.000229,0.009385,3.4e-05,3
2322603270,3.8385293,11.4834813,0.000229,0.000153,3.9e-05,3
2322603271,3.8385489,11.4620471,0.000229,0.009324,3.4e-05,3
2322603279,3.8386835,11.4610347,0.000229,0.009552,3.4e-05,3
2322603286,3.8387075,11.4679482,0.000229,0.014251,3.6e-05,3
2322603289,3.8386881,11.4570363,0.000229,8.5e-05,3.3e-05,3
2322603290,3.8387427,11.4866153,0.000229,0.054012,4e-05,3
2322603297,3.8387538,11.4723724,0.000305,0.00629,3.7e-05,4
2322603308,3.8389616,11.4584031,0.000305,0.007483,3.4e-05,4
2322603311,3.8389838,11.4874555,0.000229,1.3e-05,4e-05,3
2322603313,3.8389951,11.4886945,0.000305,0.001356,4e-05,4
2322603320,3.8392716,11.4884141,0.000305,0.00112,4e-05,4
2322603323,3.8391627,11.4579631,0.000229,0.004912,3.3e-05,3
2322603326,3.8390732,11.4646495,0.000229,0.000578,3.5e-05,3
2322603329,3.8391663,11.4733642,7.6e-05,0.0,3.7e-05,1
2322603331,3.8391643,11.472354,0.000381,0.000125,3.7e-05,5
2322603334,3.8392212,11.4824379,0.000305,6.4e-05,3.9e-05,4
2322603335,3.8391993,11.4561945,7.6e-05,0.0,3.3e-05,1
2322603339,3.8392572,11.4573643,0.000229,0.002123,3.3e-05,3
2322603344,3.839278,11.4576435,0.000229,0.005206,3.3e-05,3
2322603346,3.8392707,11.4839376,0.000229,0.000114,3.9e-05,3
2322603349,3.8392961,11.4877398,0.000229,5.3e-05,4e-05,3
2322603353,3.8393623,11.4574537,0.000229,0.005043,3.3e-05,3
2322603358,3.8393966,11.4671544,0.000229,0.004376,3.6e-05,3
2322603364,3.8394506,11.4584301,0.000229,0.002091,3.3e-05,3
2322603372,3.8394871,11.4577899,0.000229,0.000585,3.3e-05,3
2322603379,3.8396052,11.4874208,0.000229,0.054325,4.1e-05,3
2322603380,3.839611,11.4880267,0.000229,3e-06,4e-05,3
2322603381,3.8395759,11.4677062,0.000229,0.014179,3.6e-05,3
2322603384,3.8395892,11.4536445,0.000229,7.6e-05,3.2e-05,4
2322603385,3.8396634,11.4893092,0.000305,0.00022,4.1e-05,4
2322603387,3.8396586,11.4839558,0.000229,7.6e-05,3.9e-05,3
2322603388,3.8392616,11.4711452,0.000229,3.8e-05,3.7e-05,3
2322603391,3.839678,11.4856653,0.000229,4.7e-05,4e-05,3
2322603395,3.8397117,11.4808865,0.000229,0.00019,3.9e-05,3
2322603398,3.8397327,11.4810771,0.000229,0.023646,3.9e-05,3
2322603399,3.8395404,11.4820755,0.000229,3.5e-05,3.9e-05,3
2322603405,3.8398003,11.4829758,0.000229,9.1e-05,3.9e-05,3
2322603406,3.8397855,11.4584842,0.000229,0.002068,3.3e-05,3
2322603409,3.8398141,11.4723542,0.000229,0.000111,3.7e-05,3
2322603414,3.8398436,11.4590948,0.000229,0.000188,3.3e-05,3
2322603416,3.8398913,11.4882787,0.000305,0.001253,4.1e-05,4
2322603417,3.8399214,11.4670068,0.000229,0.004196,3.6e-05,3
2322603419,3.8399337,11.4776106,7.6e-05,0.0,3.8e-05,1
2322603426,3.8399796,11.4597869,0.000229,0.000942,3.4e-05,3
2322603429,3.8399612,11.4903536,7.6e-05,0.0,4e-05,1
2322603439,3.8400859,11.4840445,7.6e-05,0.0,3.8e-05,1
2322603443,3.8400219,11.4800806,7.6e-05,0.0,3.9e-05,1
2322603458,3.8401643,11.4538893,0.000305,0.002457,3.2e-05,4
2322603463,3.8402656,11.4695583,7.6e-05,0.0,3.6e-05,1
2322603465,3.8402316,11.4850528,7.6e-05,0.0,3.9e-05,1
2322603467,3.8402683,11.4886174,0.000229,0.000216,4.1e-05,3
2322603468,3.8402969,11.4804491,0.000229,0.000159,3.9e-05,3
2322603472,3.8403559,11.4716569,0.000229,3.8e-05,3.7e-05,3
2322603474,3.840355,11.4899282,0.000305,0.000297,4.1e-05,4
2322603477,3.8403789,11.4629443,7.6e-05,0.0,3.4e-05,1
2322603478,3.8403851,11.4831162,0.000229,7.5e-05,3.9e-05,3
2322603485,3.8404231,11.4827507,0.000305,4.7e-05,3.9e-05,4
2322603486,3.8404344,11.4734143,0.000229,0.001661,3.8e-05,3
2322603493,3.8405048,11.4803175,0.000229,0.000116,3.9e-05,3
2322603494,3.8409155,11.4599166,0.000229,0.000875,3.3e-05,3
2322603495,3.8405192,11.4641936,0.000305,0.000631,3.5e-05,4
2322603496,3.8405177,11.4664735,0.000229,0.004042,3.5e-05,3
2322603497,3.840582,11.4882891,0.000229,0.055822,4.1e-05,3
2322603501,3.8406263,11.4837436,7.6e-05,0.0,3.9e-05,1
2322603504,3.8406242,11.4901798,0.000229,0.000248,4e-05,3
2322603507,3.8407069,11.4823659,0.000229,0.000113,3.9e-05,3
2322603512,3.8407131,11.4770477,0.000229,0.042301,3.9e-05,3
2322605401,3.8407184,11.4580105,0.000229,0.000509,3.3e-05,3
2322605402,3.8407068,11.4895438,0.000305,0.001528,4.1e-05,4
2322605403,3.8407088,11.4723677,0.000229,0.000202,3.7e-05,3
2322605406,3.8407873,11.4586248,0.000229,0.002284,3.3e-05,3
2322605413,3.8408487,11.4555159,0.000229,0.002992,3.3e-05,3
2322605416,3.8408621,11.4772645,0.000229,0.029369,3.9e-05,3
2322605417,3.8408551,11.4671262,0.000305,0.014131,3.5e-05,4
2322605419,3.8408662,11.4659985,0.000305,0.003955,3.5e-05,4
2322605422,3.8408477,11.4723381,0.000229,0.012026,3.7e-05,3
2322605424,3.8408815,11.4641453,0.000305,0.000646,3.5e-05,4
2322605432,3.8409719,11.489259,0.000229,2.1e-05,4.1e-05,3
2322605436,3.8409969,11.4905224,0.000229,3.4e-05,4.1e-05,3
2322605441,3.8410595,11.4791898,7.6e-05,0.0,3.8e-05,1
2322605451,3.840705,11.4821368,0.000229,0.000123,3.9e-05,3
2322605458,3.8412122,11.4656676,0.000305,0.003873,3.5e-05,4
2322605460,3.8411475,11.4557771,0.000229,0.000209,3.3e-05,3
2322605462,3.8412398,11.4640909,0.000305,0.001138,3.5e-05,4
2322605463,3.8412483,11.48894,0.000229,0.043612,4.1e-05,3
2322605466,3.8412826,11.4668617,0.000229,0.014045,3.5e-05,3
2322605468,3.8413629,11.490216,0.000229,6.9e-05,4.1e-05,3
2322605469,3.8413475,11.4895994,0.000305,0.002458,4.1e-05,4
2322605473,3.8413931,11.4797559,0.000305,7e-05,3.9e-05,4
2322605482,3.8414679,11.4909509,0.000229,1.6e-05,4.1e-05,3
2322605486,3.8414959,11.4653908,0.000229,0.003791,3.5e-05,3
2322605487,3.8414989,11.4828491,0.000229,2.8e-05,3.9e-05,3
2322605488,3.841532,11.4860561,0.000229,0.000224,4e-05,3
2322605492,3.8415669,11.4900604,0.000229,9.9e-05,4.1e-05,3
2322605494,3.8415648,11.4640238,0.000305,0.001035,3.5e-05,4
2322605495,3.8415968,11.4824165,0.000229,7.1e-05,3.9e-05,3
2322605497,3.8416291,11.4892715,0.000305,0.0461,4.1e-05,4
2322605501,3.8416898,11.4819107,0.000229,8e-06,3.9e-05,3
2322605505,3.8417128,11.4899484,0.000229,0.000133,4.1e-05,3
2322605506,3.8416975,11.466579,0.000305,0.014053,3.5e-05,4
2322605511,3.8416624,11.4652723,0.000229,0.003612,3.5e-05,3
2322605513,3.8417665,11.4907222,0.000229,3.5e-05,4.1e-05,3
2322605520,3.8418039,11.4618659,0.000229,0.000138,3.4e-05,3
2322605526,3.8420326,11.4851827,0.000229,7.6e-05,4e-05,3
2322605534,3.8419888,11.4905521,0.000229,6.6e-05,4.1e-05,3
2322605542,3.8418446,11.4911038,0.000229,4e-06,4.1e-05,3
2322605543,3.8421328,11.4649115,0.000305,0.00782,3.5e-05,4
2322605547,3.8421185,11.4661815,0.000229,0.014005,3.5e-05,3
2322605554,3.8421836,11.4623925,0.000229,0.000108,3.4e-05,3
2322605555,3.8422033,11.4612629,0.000305,0.000121,3.4e-05,4
2322605557,3.8422432,11.4792454,0.000229,0.020928,3.9e-05,3
2322605561,3.8422384,11.4718395,0.000229,0.002346,3.7e-05,3
2322605564,3.8422845,11.4903243,0.000305,0.0001,4.1e-05,4
2322605568,3.8423471,11.4626276,0.000229,0.000113,3.4e-05,3
2322605571,3.8423573,11.4825031,7.6e-05,0.0,3.8e-05,1
2322605574,3.8421992,11.4577367,0.000229,0.00028,3.3e-05,3
2322605577,3.8416204,11.4600214,0.000229,0.000855,3.3e-05,3
2322605580,3.8424347,11.4711645,0.000229,0.009274,3.7e-05,3
2322605582,3.8424833,11.4658688,0.000229,0.017701,3.5e-05,3
2322605588,3.8424558,11.4594913,0.000229,2.2e-05,3.3e-05,3
2322605592,3.8425229,11.4658054,0.000229,0.017548,3.5e-05,3
2322605596,3.8425065,11.4705352,0.000229,0.009238,3.7e-05,3
2322605597,3.8424068,11.4583619,0.000229,0.000325,3.3e-05,3
2322605600,3.8425436,11.458884,0.000305,0.00254,3.3e-05,4
2322605604,3.8423568,11.4546537,0.000305,0.002337,3.2e-05,4
2322605605,3.8426187,11.4707673,0.000229,0.009259,3.7e-05,3
2322605608,3.8425825,11.458523,0.000229,0.000323,3.3e-05,3
2322605609,3.8426224,11.4716595,0.000229,0.002295,3.7e-05,3
2322605610,3.8426587,11.4630934,0.000305,0.0001,3.4e-05,4
2322605611,3.8426308,11.4620232,0.000229,0.000128,3.4e-05,3
2322605614,3.8426868,11.4641928,0.000305,0.005987,3.5e-05,4
2322605621,3.842809,11.4895675,0.000229,0.000334,4.1e-05,3
2322605627,3.842883,11.4816879,0.000229,5.8e-05,3.9e-05,3
2322605628,3.8430248,11.465156,0.000229,0.015355,3.5e-05,3
2322605635,3.8430532,11.4635624,0.000305,0.005985,3.5e-05,4
2322605637,3.843041,11.462668,0.000305,0.00021,3.4e-05,4
2322605639,3.8430918,11.4716583,0.000305,0.002254,3.7e-05,4
2322605645,3.8431515,11.461055,0.000229,2.5e-05,3.4e-05,3
2322605646,3.8431733,11.4888008,0.000229,0.000187,4.1e-05,3
2322605649,3.8432072,11.4900933,0.000305,0.000306,4.1e-05,4
2322605651,3.843226,11.4612857,0.000229,4.9e-05,3.4e-05,3
2322605663,3.8433909,11.4631846,0.000305,0.005845,3.5e-05,4
2322605665,3.8433808,11.461697,0.000305,0.000107,3.4e-05,4
2322605667,3.8434593,11.4899055,0.000229,0.000262,4.1e-05,3
2322605670,3.8434676,11.4889976,0.000229,2.8e-05,4.1e-05,3
2322605673,3.8435026,11.4904941,0.000229,0.000101,4.1e-05,3
2322605678,3.8435352,11.4621863,0.000229,0.000196,3.4e-05,3
2322605684,3.8439132,11.4813125,0.000229,0.000126,3.9e-05,3
2322605691,3.843619,11.4653322,0.000305,0.015508,3.5e-05,4
2322605693,3.8436632,11.4901593,0.000229,0.000134,4.1e-05,3
2322605697,3.8435896,11.4866859,0.000229,0.016723,4.1e-05,3
2322605702,3.8437095,11.4907703,0.000229,0.000476,4.1e-05,3
2322605703,3.8437239,11.4687921,0.000229,0.009821,3.6e-05,3
2322605704,3.8437675,11.4606694,0.000229,0.001243,3.4e-05,3
2322605706,3.8436532,11.469637,0.000229,0.010287,3.6e-05,3
2322605709,3.843757,11.4627898,0.000229,0.005734,3.4e-05,3
2322605710,3.8437577,11.490302,0.000229,8.7e-05,4.1e-05,3
2322605715,3.8438358,11.4648313,0.000229,0.000143,3.5e-05,3
2322605716,3.8438142,11.4603562,0.000229,0.001916,3.4e-05,3
2322605719,3.8438501,11.4615366,0.000229,2.3e-05,3.4e-05,3
2322605726,3.8438849,11.4816619,0.000305,0.000208,3.9e-05,4
2322605728,3.8439065,11.4902009,0.000229,3e-06,4.1e-05,3
2322605731,3.8439154,11.4882329,0.000229,0.000105,4e-05,3
2322605741,3.8440225,11.4620339,0.000229,3.8e-05,3.4e-05,3
2322605742,3.8440466,11.4934186,0.000229,6.6e-05,4.1e-05,3
2322605743,3.844072,11.4898407,0.000305,5.1e-05,4.1e-05,4
2322605746,3.8441157,11.4904607,0.000305,0.000319,4.1e-05,4
